PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Chauhan, Shivani; Sharma, Mukta; Arora, Manoj K.								Landslide susceptibility zonation of the Chamoli region, Garhwal Himalayas, using logistic regression model								LANDSLIDES				7	4			411	423		10.1007/s10346-010-0202-3			DEC 2010	2010										42							WOS:000284329800003		
J	Cervi, Federico; Berti, Matteo; Borgatti, Lisa; Ronchetti, Francesco; Manenti, Federica; Corsini, Alessandro								Comparing predictive capability of statistical and deterministic methods for landslide susceptibility mapping: a case study in the northern Apennines (Reggio Emilia Province, Italy)								LANDSLIDES				7	4			433	444		10.1007/s10346-010-0207-y			DEC 2010	2010										52							WOS:000284329800005		
J	Trigila, Alessandro; Iadanza, Carla; Spizzichino, Daniele								Quality assessment of the Italian Landslide Inventory using GIS processing								LANDSLIDES				7	4			455	470		10.1007/s10346-010-0213-0			DEC 2010	2010										53							WOS:000284329800007		
J	Dandapath, Sumanta; Chakraborty, Bishwajit; Karisiddaiah, Siddaiah M.; Menezes, Andrew; Ranade, Govind; Fernandes, William; Naik, Davidas K.; Raju, K. N. Prudhvi								Morphology of pockmarks along the western continental margin of India: Employing multibeam bathymetry and backscatter data								MARINE AND PETROLEUM GEOLOGY				27	10			2107	2117		10.1016/j.marpetgeo.2010.09.005			DEC 2010	2010										22							WOS:000285320300002		
J	Stojanovic, Tim; Green, David R.; Lymbery, Graham								Approaches to knowledge sharing and capacity building: The role of local information systems in marine and coastal management								OCEAN & COASTAL MANAGEMENT				53	12			805	815		10.1016/j.ocecoaman.2010.10.020			DEC 2010	2010										14							WOS:000285907200010		
J	Gumiel, P.; Sanderson, D. J.; Arias, M.; Roberts, S.; Martin-Izard, A.								Analysis of the fractal clustering of ore deposits in the Spanish Iberian Pyrite Belt								ORE GEOLOGY REVIEWS				38	4			307	318		10.1016/j.oregeorev.2010.08.001			DEC 2010	2010										38							WOS:000286160400002		
J	Kreuzer, O. P.; Markwitz, V.; Porwal, A. K.; McCuaig, T. C.								A continent-wide study of Australia's uranium potential Part I: GIS-assisted manual prospectivity analysis								ORE GEOLOGY REVIEWS				38	4			334	366		10.1016/j.oregeorev.2010.08.003			DEC 2010	2010										16							WOS:000286160400004		
J	Ahmad, Sheikh Saeed; Sherazi, Anusha; Shah, Muhammad Tahir Ali								A PRELIMINARY STUDY ON CLIMATE CHANGE CAUSING DECLINE IN FOREST COVER AREA IN DISTRICT CHAKWAL, PAKISTAN								PAKISTAN JOURNAL OF BOTANY				42	6			3967	3970					DEC 2010	2010										4							WOS:000285724900032		
J	Zivojinovic, M.; Sofronic-Milosavljevic, L. J.; Radojicic, S.; Kulisic, Z.								APPLICATION OF GIS IN EPIZOOTIOLOGICAL SURVEILLANCE OF SWINE TRICHINELLOSIS IN ONE ENDEMIC DISTRICT IN SERBIA								PARASITE-JOURNAL DE LA SOCIETE FRANCAISE DE PARASITOLOGIE				17	4			369	373		10.1051/parasite/2010174369			DEC 2010	2010										3							WOS:000286649200015		
J	Upadhyaya, H. D.; Reddy, K. N.; Ahmed, M. Irshad; Gowda, C. L. L.								Identification of gaps in pearl millet germplasm from Asia conserved at the ICRISAT genebank								PLANT GENETIC RESOURCES-CHARACTERIZATION AND UTILIZATION				8	3			267	276		10.1017/S1479262110000365			DEC 2010	2010										6							WOS:000285475600013		
J	Briner, J. P.; Stewart, H. A. M.; Young, N. E.; Philipps, W.; Losee, S.								Using proglacial-threshold lakes to constrain fluctuations of the Jakobshavn Isbrae ice margin, western Greenland, during the Holocene								QUATERNARY SCIENCE REVIEWS				29	27-28			3861	3874		10.1016/j.quascirev.2010.09.005			DEC 2010	2010										61							WOS:000285222000013		
J	Hodell, David A.; Evans, Helen F.; Channell, James E. T.; Curtis, Jason H.								Phase relationships of North Atlantic ice-rafted debris and surface-deep climate proxies during the last glacial period								QUATERNARY SCIENCE REVIEWS				29	27-28			3875	3886		10.1016/j.quascirev.2010.09.006			DEC 2010	2010										24							WOS:000285222000014		
J	Tiba, C.; Candeias, A. L. B.; Fraidenraich, N.; Barbosa, E. M. de S.; de Carvalho Neto, P. B.; de Melo Filho, J. B.								A GIS-based decision support tool for renewable energy management and planning in semi-arid rural environments of northeast of Brazil								RENEWABLE ENERGY				35	12			2921	2932		10.1016/j.renene.2010.05.009			DEC 2010	2010										16							WOS:000280379400039		
J	Premalatha, M.; Abbasi, Tasneem; Abbasi, S. A.								Applications of GIS in Wetland Management: An Overview								RESEARCH JOURNAL OF CHEMISTRY AND ENVIRONMENT				14	4			87	102					DEC 2010	2010										6							WOS:000285864600018		
J	Denton, Thomas; Miller, Robert								UNDERSTANDING MIGRATION, LANGUAGE USE, AND ANCESTRY IN CATHOLIC PARISHES, USING GEOGRAPHIC INFORMATION SYSTEM								REVIEW OF RELIGIOUS RESEARCH				51	2			220	221					DEC 2010	2010										0							WOS:000273368000007		
J	Isabel Delgado, Maria								Soil loss modelization in the hilly lands of the Southwest of the Buenos Aires Province								REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS				42	2			1	14					DEC 2010	2010										3							WOS:000288836700001		
J	Martinez-Gutierrez, Genaro; Juan Diaz-Gutierrez, Jose; Cosio-Gonzalez, Omar								Morphometric analysis of the San Jose del Cabo hydrologic basin, B.C.S., Mexico: an approximation in the identification of potential capture areas								REVISTA MEXICANA DE CIENCIAS GEOLOGICAS				27	3			581	592					DEC 2010	2010										2							WOS:000285315900014		
J	Tempia, S.; Salman, M. D.; Keefe, T.; Morley, P.; Freier, J. E.; DeMartini, J. C.; Wamwayi, H. M.; Njeumi, F.; Soumare, B.; Abdi, A. M.								A sero-survey of rinderpest in nomadic pastoral systems in central and southern Somalia from 2002 to 2003, using a spatially integrated random sampling approach								REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES				29	3			497	511		10.20506/rst.29.3.1996			DEC 2010	2010										2							WOS:000287993600006		
J	Wu ChuanQing; Wang Qiao; Zhang YongJun; Li JunSheng; Wu YuanFeng; Zhu Li; Yao YanJuan								Remote sensing application system for water environments developed for Environment Satellite 1								SCIENCE CHINA-EARTH SCIENCES				53				45	50		10.1007/s11430-010-4129-2			DEC 2010	2010										2							WOS:000286000400006		
J	Elliott, James R.; Pais, Jeremy								When Nature Pushes Back: Environmental Impact and the Spatial Redistribution of Socially Vulnerable Populations								SOCIAL SCIENCE QUARTERLY				91	5			1187	1202		10.1111/j.1540-6237.2010.00727.x			DEC 2010	2010										10							WOS:000283602600004		
J	Eugenio-Martin, Juan L.; Campos-Soria, Juan A.								Climate in the region of origin and destination choice in outbound tourism demand								TOURISM MANAGEMENT				31	6			744	753		10.1016/j.tourman.2009.07.015			DEC 2010	2010										46							WOS:000281176500004		
J	Yue, Peng; Gong, Jianya; Di, Liping; Yuan, Jie; Sun, Lizhi; Sun, Ziheng; Wang, Qian								GeoPW: Laying Blocks for the Geospatial Processing Web								TRANSACTIONS IN GIS				14	6			755	772		10.1111/j.1467-9671.2010.01232.x			DEC 2010	2010										44							WOS:000292197300003		
J	Pfoser, Dieter; Efentakis, Alexandros; Hadzilacos, Thanasis; Karagiorgou, Sophia; Vasiliou, Giorgos								Language-Independent Access to History Textbooks: Utilizing GIS Functionality with Spatiotemporal and Thematic Metadata								TRANSACTIONS IN GIS				14	6			773	790		10.1111/j.1467-9671.2010.01233.x			DEC 2010	2010										0							WOS:000292197300004		
J	Satapathy, Deepty Ranjan; Vijay, Ritesh; Kamble, Swapnil R.; Sohony, Rajiv A.								Remote Sensing of Turbidity and Phosphate in Creeks and Coast of Mumbai: An Effect of Organic Matter								TRANSACTIONS IN GIS				14	6			811	832		10.1111/j.1467-9671.2010.01234.x			DEC 2010	2010										3							WOS:000292197300006		
J	Lohfink, Alex; McPhee, Duncan; Ware, Mark								A UML-based Representation of Spatio-Temporal Evolution in Road Network Data								TRANSACTIONS IN GIS				14	6			853	872		10.1111/j.1467-9671.2010.01236.x			DEC 2010	2010										0							WOS:000292197300008		
J	Chen, Cynthia; Gong, Hongmian; Lawson, Catherine; Bialostozky, Evan								Evaluating the feasibility of a passive travel survey collection in a complex urban environment: Lessons learned from the New York City case study								TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE				44	10			830	840		10.1016/j.tra.2010.08.004			DEC 2010	2010										51							WOS:000284664200006		
J	Antonson, Hans; Gustafsson, Mats; Angelstam, Per								Cultural heritage connectivity. A tool for EIA in transportation infrastructure planning								TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT				15	8			463	472		10.1016/j.trd.2010.05.003			DEC 2010	2010										8							WOS:000281990000004		
J	Baranzini, Andrea; Schaerer, Caroline; Thalmann, Philippe								Using measured instead of perceived noise in hedonic models								TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT				15	8			473	482		10.1016/j.trd.2010.06.002			DEC 2010	2010										18							WOS:000281990000005		
J	Berrang-Ford, Lea; Berke, Olaf; Sweeney, Sean; Abdelrahman, Lubowa								Sleeping Sickness in Southeastern Uganda: A Spatio-Temporal Analysis of Disease Risk, 1970-2003								VECTOR-BORNE AND ZOONOTIC DISEASES				10	10			977	988		10.1089/vbz.2008.0196			DEC 2010	2010										4							WOS:000284952100005		
J	Tralhao, Lino; Coutinho-Rodrigues, Joao; Alcada-Almeida, Luis								A multiobjective modeling approach to locate multi-compartment containers for urban-sorted waste								WASTE MANAGEMENT				30	12			2418	2429		10.1016/j.wasman.2010.06.017			DEC 2010	2010										25							WOS:000283909100003		
J	Pandey, Rajendra Prasad; Pandey, Ashish; Galkate, Ravi V.; Byun, Hi-Ryong; Mal, Bimal C.								Integrating Hydro-Meteorological and Physiographic Factors for Assessment of Vulnerability to Drought								WATER RESOURCES MANAGEMENT				24	15			4199	4217		10.1007/s11269.010.9653.5			DEC 2010	2010										23							WOS:000284974600001		
J	Zhang, Weihua; Wei, Chaofu; Zhou, Jia								Optimal Allocation of Rainfall in the Sichuan Basin, Southwest China								WATER RESOURCES MANAGEMENT				24	15			4529	4549		10.1007/s11269.010.9673.1			DEC 2010	2010										6							WOS:000284974600017		
J	Altamirano, Jon P.; Primavera, Jurgenne H.; Banaticla, Ma. Regina N.; Kurokura, Hisashi								Practical techniques for mapping small patches of mangroves								WETLANDS ECOLOGY AND MANAGEMENT				18	6			707	715		10.1007/s11273-010-9190-2			DEC 2010	2010										2							WOS:000284643600007		
J	Iglesias, Raquel; Ortega, Enrique; Batanero, Genaro; Quintas, Luis								Water reuse in Spain: Data overview and costs estimation of suitable treatment trains								DESALINATION				263	1-3			1	10		10.1016/j.desal.2010.06.038			NOV 30 2010	2010										39							WOS:000283474900001		
J	Zorzenon dos Santos, Rita M.; Amador, Ana; de Souza, Wayner V.; de Albuquerque, Maria Fatima P. M.; Ponce Dawson, Silvina; Ruffino-Netto, Antonio; Zarate-Blades, Carlos R.; Silva, Celio L.								A Dynamic Analysis of Tuberculosis Dissemination to Improve Control and Surveillance								PLOS ONE				5	11					e14140	10.1371/journal.pone.0014140			NOV 30 2010	2010										2							WOS:000284755100020		
J	Stajnko, D.; Pulko, B.; Rakun, J.								Possible application of differential global positioning system (DGPS) to harvesting date and precision viticulture								AFRICAN JOURNAL OF BIOTECHNOLOGY				9	48			8182	8191					NOV 29 2010	2010										0							WOS:000285649000009		
J	Barton, C. Michael; Ullah, Isaac I.; Bergin, Sean								Land use, water and Mediterranean landscapes: modelling long-term dynamics of complex socio-ecological systems								PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES				368	1931			5275	5297		10.1098/rsta.2010.0193			NOV 28 2010	2010										34							WOS:000283046300010		
J	Dar, Imran A.; Sankar, K.; Dar, Mithas A.								Remote sensing technology and geographic information system modeling An integrated approach towards the mapping of groundwater potential zones in Hardrock terrain, Mamundiyar basin								JOURNAL OF HYDROLOGY				394	3-4			285	295		10.1016/j.jhydrol.2010.08.022			NOV 26 2010	2010										40							WOS:000285701200001		
J	Jaiswal, Pankaj; van Westen, Cees J.; Jetten, Victor								Quantitative landslide hazard assessment along a transportation corridor in southern India								ENGINEERING GEOLOGY				116	3-4			236	250		10.1016/j.enggeo.2010.09.005			NOV 23 2010	2010										38							WOS:000285221600005		
J	Beck, Lucas; Bernauer, Thomas; Kalbhenn, Anna								Environmental, political, and economic determinants of water quality monitoring in Europe								WATER RESOURCES RESEARCH				46						W11543	10.1029/2009WR009065			NOV 23 2010	2010										5							WOS:000284711400005		
J	Lindgren, Anna; Bjork, Jonas; Stroh, Emilie; Jakobsson, Kristina								Adult asthma and traffic exposure at residential address, workplace address, and self-reported daily time outdoor in traffic: A two-stage case-control study								BMC PUBLIC HEALTH				10						716	10.1186/1471-2458-10-716			NOV 22 2010	2010										16							WOS:000285480100001		
J	Qin Hong-ling; Quan Zhi; Liu Xin-liang; Li Ming-de; Zong Yong; Wu Jin-shui; Wei Wen-xue								Phosphorus Status and Risk of Phosphate Leaching Loss From Vegetable Soils of Different Planting Years in Suburbs of Changsha, China								AGRICULTURAL SCIENCES IN CHINA				9	11			1641	1649		10.1016/S1671-2927(09)60261-3			NOV 20 2010	2010										15							WOS:000284136800012		
J	Adamkiewicz, Gary; Hsu, Hsiao-Hsien; Vallarino, Jose; Melly, Steven J.; Spengler, John D.; Levy, Jonathan I.								Nitrogen dioxide concentrations in neighborhoods adjacent to a commercial airport: a land use regression modeling study								ENVIRONMENTAL HEALTH				9						73	10.1186/1476-069X-9-73			NOV 17 2010	2010										4							WOS:000284899000001		
J	Rozalis, Shahar; Morin, Efrat; Yair, Yoav; Price, Colin								Flash flood prediction using an uncalibrated hydrological model and radar rainfall data in a Mediterranean watershed under changing hydrological conditions								JOURNAL OF HYDROLOGY				394	1-2			245	255		10.1016/j.jhydrol.2010.03.021			NOV 17 2010	2010										45							WOS:000284814900019		
J	Lee, Shui Shan; Wong, Ngai Sze								Reconstruction of epidemic curves for pandemic influenza A (H1N1) 2009 at city and sub-city levels								VIROLOGY JOURNAL				7						321	10.1186/1743-422X-7-321			NOV 16 2010	2010										6							WOS:000285455300001		
J	Hrachowitz, Markus; Soulsby, C.; Imholt, C.; Malcolm, I. A.; Tetzlaff, D.								Thermal regimes in a large upland salmon river: a simple model to identify the influence of landscape controls and climate change on maximum temperatures								HYDROLOGICAL PROCESSES				24	23			3374	3391		10.1002/hyp.7756			NOV 15 2010	2010										57							WOS:000284066600007		
J	Sheng, Jiandong; Ma, Lichun; Jiang, Ping'an; Li, Baoguo; Huang, Feng; Wu, Hongqi								Digital soil mapping to enable classification of the salt-affected soils in desert agro-ecological zones								AGRICULTURAL WATER MANAGEMENT				97	12			1944	1951		10.1016/j.agwat.2009.04.011			NOV 15 2010	2010										16							WOS:000284253500002		
J	Teisserenc, Roman; Lucotte, Marc; Houel, Stephane; Carreau, Jean								Integrated transfers of terrigenous organic matter to lakes at their watershed level: A combined biomarker and GIS analysis								GEOCHIMICA ET COSMOCHIMICA ACTA				74	22			6375	6386		10.1016/j.gca.2010.08.029			NOV 15 2010	2010										14							WOS:000284077400008		
J	Czarnota, K.; Blewett, R. S.; Goscombe, B.								Predictive mineral discovery in the eastern Yilgarn Craton, Western Australia: An example of district scale targeting of an orogenic gold mineral system								PRECAMBRIAN RESEARCH				183	2			356	377		10.1016/j.precamres.2010.08.014			NOV 15 2010	2010										25							WOS:000285180200010		
J	Yu, Cheng; Yao, Yingying; Hayes, Gregory; Zhang, Baoxiang; Zheng, Chunmiao								Quantitative assessment of groundwater vulnerability using index system and transport simulation, Huangshuihe catchment, China								SCIENCE OF THE TOTAL ENVIRONMENT				408	24			6108	6116		10.1016/j.scitotenv.2010.09.002			NOV 15 2010	2010										25							WOS:000285070800008		
J	Gibbs, M. S.; Dandy, G. C.; Maier, H. R.								Evaluation of parameter setting for two GIS based unit hydrograph models								JOURNAL OF HYDROLOGY				393	3-4			197	205		10.1016/j.jhydrol.2010.08.014			NOV 8 2010	2010										4							WOS:000284343400006		
J	Che, Dongsheng; Hockenbury, Cory; Marmelstein, Robert; Rasheed, Khaled								Classification of genomic islands using decision trees and their ensemble algorithms								BMC GENOMICS				11						S1	10.1186/1471-2164-11-S2-S1			NOV 2 2010	2010										6							WOS:000289200100001		
J	Chereches, R. M.; Baba, C. O.; Rus, D.; Ajtai, N.; Sirlincan, E. O.								Environmental measures for traffic injury prevention. GIS methodology								EUROPEAN JOURNAL OF PUBLIC HEALTH				20				259	259					NOV 2010	2010										0							WOS:000283675900744		
J	Altmoos, Michael; Henle, Klaus								Relevance of multiple spatial scales in habitat models: A case study with amphibians and grasshoppers								ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY				36	6			548	560		10.1016/j.actao.2010.08.001			NOV-DEC 2010	2010										8							WOS:000285772700005		
